EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1110;MISCELANEA BELENCITO;CR 24 A # 55 B - 47;MISBEL02;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1110;MISCELANEA BELENCITO;CR 24 A # 55 B - 47;MISBEL02;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;21/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;23/01/11;2;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;25/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1365;MISCELANEA GOMEZ;CR 35 # 99 A - 05;MISGOM02;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1235;CACHARRERIA LA MISCELANEA JOSE ARIS;CL 9 # 5-60;CACMIS01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;04/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;05/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;06/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;07/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;08/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;15/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;22/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;23/01/11;6;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1290;MISCELANEA LA DE TODOS;CR 34 # 107A-34;MISTOD02;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;15/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;22/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;321;HERNANDO HOYOS SANCHEZ;CL 54B #13A-57 V/HERMOSA-CASA-;HERHOY01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;RAPITIENDA EL CRUCERITO;CR 5 #12 02;RAPCRU01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;21/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;22/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;23/01/11;9;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1360;PANADERIA EL GRAN BUÐUELO;CR 35 # 99A-99;PANGRA01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1090;PAPELERIA BELEN;CR 23 # 54-53;PAPBEL01;C;;24/01/11;1;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1090;PAPELERIA BELEN;CR 23 # 54-53;PAPBEL01;C;;25/01/11;1;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1090;PAPELERIA BELEN;CR 23 # 54-53;PAPBEL01;C;;26/01/11;1;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1090;PAPELERIA BELEN;CR 23 # 54-53;PAPBEL01;C;;27/01/11;1;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;MISCELANEA VAKALU;CL 7 # 1-50;MISVAK01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;21/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;23/01/11;3;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;25/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;DROGUERIA CASA ROJA;CR 32 # 104A-15;DROCAS02;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;23/01/11;7;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;COMERCIALIZADORA RUDA;LA FLORIDA VARIANTE AL SEMINAR;COMRUD01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28;CASTRA01;C;;24/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28;CASTRA01;C;;25/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28;CASTRA01;C;;26/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1260;CASETA EL TRAILER;CL 3A # 18-28;CASTRA01;C;;27/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;04/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;05/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;06/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;07/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;23/01/11;3;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1175;DROGAS LA PRINCIPAL;CL 68 #39-42;DROPRI01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASETA DE PRENSA;CALLE 5A. # 3-55;CASPRE01;C;;26/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;CASETA DE PRENSA;CALLE 5A. # 3-55;CASPRE01;C;;27/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;04/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;05/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;06/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;07/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;08/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;22/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;23/01/11;2;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;0;AUTOSERVICIO LA VILLA Y MAS;CL 6 # 4-52;AUTVIL02;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;21/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;23/01/11;5;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1320;DROGUERIA REINEL;CR 35 # 102 A - 72;DROREI01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
